fold,retrieval_mode,topn,label,precision,recall,f1_score,support
3,centroid,1,Alaris,0.9130434782608695,0.7777777777777778,0.84,27
3,centroid,1,Alcatras,0.76,0.7307692307692307,0.7450980392156863,26
3,centroid,1,Braga,0.84375,0.7297297297297297,0.782608695652174,37
3,centroid,1,Castor,0.7692307692307693,0.9375,0.8450704225352113,32
3,centroid,1,Denom,0.8648648648648649,0.8648648648648649,0.8648648648648649,37
3,centroid,1,Gemini,0.96,0.8888888888888888,0.9230769230769231,27
3,centroid,1,Hawk,0.9615384615384616,1.0,0.9803921568627451,25
3,centroid,1,Ilias,0.78125,0.8620689655172413,0.819672131147541,29
3,centroid,1,Mytikas,0.85,0.6296296296296297,0.723404255319149,27
3,centroid,1,Nivalis,0.8947368421052632,0.7727272727272727,0.8292682926829268,22
3,centroid,1,Ratikon,0.7586206896551724,0.7857142857142857,0.7719298245614035,28
3,centroid,1,Steel_Wheel,1.0,0.9714285714285714,0.9855072463768116,35
3,centroid,1,Triton,0.7384615384615385,0.9056603773584906,0.8135593220338984,53
3,centroid,1,Trius,0.8787878787878788,0.725,0.7945205479452054,40
3,centroid,1,Turbine,0.8888888888888888,0.8888888888888888,0.8888888888888888,27
3,centroid,1,Vega,0.7804878048780488,0.9142857142857143,0.8421052631578947,35
3,centroid,1,Velorum,0.9830508474576272,0.9830508474576272,0.9830508474576272,59
3,centroid,1,Xtreme,0.9736842105263158,0.9736842105263158,0.9736842105263158,38
3,centroid,1,macro avg,0.8666886819253166,0.8523149586424739,0.8559278851280704,604
3,centroid,1,weighted avg,0.8681186419938057,0.8625827814569537,0.8617722734560754,604
