fold,retrieval_mode,topn,label,precision,recall,f1_score,support
2,centroid,1,Alaris,0.8387096774193549,0.9285714285714286,0.8813559322033898,28
2,centroid,1,Alcatras,0.7692307692307693,0.7692307692307693,0.7692307692307693,26
2,centroid,1,Braga,0.8571428571428571,0.8108108108108109,0.8333333333333334,37
2,centroid,1,Castor,0.7619047619047619,1.0,0.8648648648648649,32
2,centroid,1,Denom,0.8571428571428571,0.7894736842105263,0.821917808219178,38
2,centroid,1,Gemini,0.8333333333333334,0.9259259259259259,0.8771929824561403,27
2,centroid,1,Hawk,0.9230769230769231,0.9230769230769231,0.9230769230769231,26
2,centroid,1,Ilias,0.8214285714285714,0.7931034482758621,0.8070175438596491,29
2,centroid,1,Mytikas,0.8260869565217391,0.6785714285714286,0.7450980392156863,28
2,centroid,1,Nivalis,0.7272727272727273,0.7272727272727273,0.7272727272727273,22
2,centroid,1,Ratikon,0.8518518518518519,0.8214285714285714,0.8363636363636363,28
2,centroid,1,Steel_Wheel,1.0,1.0,1.0,35
2,centroid,1,Triton,0.8958333333333334,0.8113207547169812,0.8514851485148515,53
2,centroid,1,Trius,0.7619047619047619,0.7804878048780488,0.7710843373493976,41
2,centroid,1,Turbine,0.8846153846153846,0.8214285714285714,0.8518518518518519,28
2,centroid,1,Vega,0.9705882352941176,0.9428571428571428,0.9565217391304348,35
2,centroid,1,Velorum,0.90625,0.9830508474576272,0.943089430894309,59
2,centroid,1,Xtreme,0.9722222222222222,0.9210526315789473,0.9459459459459459,38
2,centroid,1,macro avg,0.8588108457608646,0.8570924150162385,0.8559279452101716,610
2,centroid,1,weighted avg,0.8661057839246377,0.8639344262295082,0.8630327931643262,610
