fold,retrieval_mode,topn,label,precision,recall,f1_score,support
4,centroid,1,Alaris,0.8333333333333334,0.7407407407407407,0.7843137254901961,27
4,centroid,1,Alcatras,0.7407407407407407,0.7692307692307693,0.7547169811320755,26
4,centroid,1,Braga,0.9411764705882353,0.8648648648648649,0.9014084507042254,37
4,centroid,1,Castor,0.7894736842105263,0.967741935483871,0.8695652173913043,31
4,centroid,1,Denom,0.8947368421052632,0.918918918918919,0.9066666666666666,37
4,centroid,1,Gemini,0.8461538461538461,0.8148148148148148,0.8301886792452831,27
4,centroid,1,Hawk,1.0,1.0,1.0,25
4,centroid,1,Ilias,0.9615384615384616,0.8928571428571429,0.9259259259259259,28
4,centroid,1,Mytikas,0.7142857142857143,0.7407407407407407,0.7272727272727273,27
4,centroid,1,Nivalis,0.8571428571428571,0.8181818181818182,0.8372093023255814,22
4,centroid,1,Ratikon,0.8888888888888888,0.8888888888888888,0.8888888888888888,27
4,centroid,1,Steel_Wheel,0.9722222222222222,1.0,0.9859154929577465,35
4,centroid,1,Triton,0.7818181818181819,0.8113207547169812,0.7962962962962963,53
4,centroid,1,Trius,0.7631578947368421,0.725,0.7435897435897436,40
4,centroid,1,Turbine,1.0,0.8518518518518519,0.92,27
4,centroid,1,Vega,0.9714285714285714,0.9714285714285714,0.9714285714285714,35
4,centroid,1,Velorum,0.9508196721311475,0.9830508474576272,0.9666666666666667,59
4,centroid,1,Xtreme,0.9743589743589743,1.0,0.987012987012987,38
4,centroid,1,macro avg,0.8822931308713227,0.8755351477876445,0.8776147957219381,601
4,centroid,1,weighted avg,0.8838407368328232,0.8818635607321131,0.8816714879754395,601
