epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.28888240456581116,2.6557111740112305,0.2345932573080063,0.4506984353065491,2.8036646842956543,0.336738258600235,2.2842297554016113,0.44590163230895996,0.6639344096183777,2.479569435119629
1,0.4085606038570404,2.1142144203186035,0.4897288382053375,0.766228437423706,2.3267152309417725,0.40718135237693787,1.8327205181121826,0.5459016561508179,0.8704918026924133,2.0713279247283936
2,0.3985958397388458,1.7787057161331177,0.5788825154304504,0.8656532168388367,1.9853732585906982,0.412675678730011,1.612500786781311,0.6180328130722046,0.8737704753875732,1.8560014963150024
3,0.374015748500824,1.5556811094284058,0.6495480537414551,0.911668062210083,1.7370942831039429,0.3465348780155182,1.406569480895996,0.7131147384643555,0.9278688430786133,1.6176904439926147
4,0.3611459732055664,1.364927887916565,0.7218570113182068,0.9305669665336609,1.5541960000991821,0.34754207730293274,1.2628390789031982,0.7016393542289734,0.9409835934638977,1.4633253812789917
5,0.3421621024608612,1.2167141437530518,0.7530813217163086,0.9465899467468262,1.3907012939453125,0.3569243252277374,1.1079987287521362,0.7786885499954224,0.9311475157737732,1.3129411935806274
6,0.3540938198566437,1.1071158647537231,0.7732127904891968,0.9531635046005249,1.2833794355392456,0.3684263825416565,0.9998897314071655,0.7934426069259644,0.9573770761489868,1.2193470001220703
7,0.3381502330303192,1.005489468574524,0.7888249754905701,0.9638455510139465,1.175257921218872,0.3550920784473419,0.9223017692565918,0.8081967234611511,0.9557377099990845,1.1249072551727295
8,0.33779487013816833,0.9039662480354309,0.8233360648155212,0.9638455510139465,1.0782612562179565,0.34459632635116577,0.8051090240478516,0.8491803407669067,0.9672130942344666,1.0068988800048828
9,0.33191967010498047,0.8377665877342224,0.8282662034034729,0.9700081944465637,1.0052070617675781,0.3296375870704651,0.7723879218101501,0.8377048969268799,0.9573770761489868,0.9518202543258667
10,0.3211478292942047,0.7701688408851624,0.8340180516242981,0.9737058281898499,0.9371733069419861,0.3319517970085144,0.7308873534202576,0.8459016680717468,0.965573787689209,0.9189792275428772
11,0.3148798644542694,0.7101150155067444,0.8549712300300598,0.9761708974838257,0.8659844398498535,0.3363266885280609,0.6562005877494812,0.8557376861572266,0.9672130942344666,0.8409472703933716
12,0.3165050446987152,0.6635401248931885,0.8533278703689575,0.9749383926391602,0.8285474181175232,0.34595605731010437,0.6261173486709595,0.854098379611969,0.965573787689209,0.8218318819999695
13,0.30260902643203735,0.6204193830490112,0.8664749264717102,0.9732949733734131,0.7786160707473755,0.31082215905189514,0.6285306215286255,0.8491803407669067,0.9737704992294312,0.8022354245185852
14,0.288417249917984,0.589954674243927,0.8722267746925354,0.9757600426673889,0.7384845018386841,0.34420856833457947,0.5940141677856445,0.8524590134620667,0.9590163826942444,0.7791293859481812
15,0.2899808883666992,0.5672877430915833,0.8742809891700745,0.9778143167495728,0.7192615270614624,0.33708345890045166,0.5895590782165527,0.8459016680717468,0.9622950553894043,0.7700704336166382
16,0.2920260429382324,0.538101077079773,0.8746918439865112,0.9839770197868347,0.6854999661445618,0.34704411029815674,0.5650748014450073,0.854098379611969,0.965573787689209,0.7520784735679626
