fold,retrieval_mode,topn,label,precision,recall,f1_score,support
3,centroid,1,Alaris,0.9166666666666666,0.8148148148148148,0.8627450980392157,27
3,centroid,1,Alcatras,0.7333333333333333,0.8461538461538461,0.7857142857142857,26
3,centroid,1,Braga,0.7714285714285715,0.7297297297297297,0.75,37
3,centroid,1,Castor,0.7804878048780488,1.0,0.8767123287671232,32
3,centroid,1,Denom,0.7954545454545454,0.9459459459459459,0.8641975308641975,37
3,centroid,1,Gemini,0.9545454545454546,0.7777777777777778,0.8571428571428571,27
3,centroid,1,Hawk,0.8571428571428571,0.96,0.9056603773584906,25
3,centroid,1,Ilias,0.9565217391304348,0.7586206896551724,0.8461538461538461,29
3,centroid,1,Mytikas,0.75,0.5555555555555556,0.6382978723404256,27
3,centroid,1,Nivalis,0.9375,0.6818181818181818,0.7894736842105263,22
3,centroid,1,Ratikon,0.8,0.8571428571428571,0.8275862068965517,28
3,centroid,1,Steel_Wheel,1.0,0.9714285714285714,0.9855072463768116,35
3,centroid,1,Triton,0.71875,0.8679245283018868,0.7863247863247863,53
3,centroid,1,Trius,0.92,0.575,0.7076923076923077,40
3,centroid,1,Turbine,0.8461538461538461,0.8148148148148148,0.8301886792452831,27
3,centroid,1,Vega,0.8421052631578947,0.9142857142857143,0.8767123287671232,35
3,centroid,1,Velorum,0.890625,0.9661016949152542,0.926829268292683,59
3,centroid,1,Xtreme,0.95,1.0,0.9743589743589743,38
3,centroid,1,macro avg,0.8567063934384253,0.835395262352229,0.8384054265858605,604
3,centroid,1,weighted avg,0.8540444436096043,0.8460264900662252,0.8425244222844978,604
