epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.3213719129562378,2.7632029056549072,0.1914469301700592,0.3975182771682739,2.9246256351470947,0.39241671562194824,2.3105175495147705,0.33665338158607483,0.6175298690795898,2.5255894660949707
1,0.47004351019859314,2.0933539867401123,0.46665188670158386,0.7624639868736267,2.328883171081543,0.36207327246665955,1.7363513708114624,0.5737051963806152,0.9003984332084656,1.9355212450027466
2,0.4896942973136902,1.7104617357254028,0.5883004665374756,0.8570795655250549,1.9605839252471924,0.364635169506073,1.4767298698425293,0.6374502182006836,0.9282868504524231,1.678052306175232
3,0.47676026821136475,1.4803961515426636,0.6461333632469177,0.9020606875419617,1.7152925729751587,0.39415934681892395,1.2726513147354126,0.695219099521637,0.9482071995735168,1.4895615577697754
4,0.48043978214263916,1.3136323690414429,0.683580756187439,0.9186793565750122,1.5534857511520386,0.33884480595588684,1.141451120376587,0.6892430186271667,0.9442231059074402,1.3293300867080688
5,0.4628047049045563,1.1823441982269287,0.7079548239707947,0.9328606128692627,1.4174879789352417,0.3486681580543518,1.0042952299118042,0.7350597381591797,0.9501991868019104,1.1954618692398071
6,0.44973593950271606,1.0727648735046387,0.7349877953529358,0.941280722618103,1.305851936340332,0.3988863527774811,0.9118030071258545,0.7729083895683289,0.9721115827560425,1.1272938251495361
7,0.459410697221756,1.003927230834961,0.7449589967727661,0.9441612958908081,1.2383595705032349,0.3648034930229187,0.8372433185577393,0.788844645023346,0.9641434550285339,1.035119652748108
8,0.4653981029987335,0.9349513649940491,0.7600265741348267,0.9505872130393982,1.173231601715088,0.35231274366378784,0.7961441278457642,0.8067728877067566,0.9661354422569275,0.9880010485649109
9,0.45998501777648926,0.8948816657066345,0.7624639868736267,0.9499224424362183,1.1299009323120117,0.3206463158130646,0.770651638507843,0.7788844704627991,0.9621514081954956,0.9463453888893127
10,0.45121288299560547,0.8557081818580627,0.7642366290092468,0.9554619789123535,1.0800336599349976,0.38456660509109497,0.7464653849601746,0.7848605513572693,0.958167314529419,0.9535397887229919
11,0.44374457001686096,0.8367703557014465,0.769554615020752,0.9516950845718384,1.061362385749817,0.35585612058639526,0.7068635821342468,0.8027888536453247,0.9681274890899658,0.8996221423149109
12,0.43473148345947266,0.7786698937416077,0.7917128205299377,0.9561267495155334,1.000312089920044,0.3354964554309845,0.7132319808006287,0.7808765172958374,0.9601593613624573,0.8959373235702515
13,0.44991227984428406,0.7661120891571045,0.7894970178604126,0.9512519240379333,0.9967275261878967,0.3672836720943451,0.6544062495231628,0.804780900478363,0.9701195359230042,0.8512324094772339
14,0.4444750249385834,0.7476431727409363,0.7930423021316528,0.9605584144592285,0.964402437210083,0.3183935582637787,0.7142912149429321,0.7689242959022522,0.9482071995735168,0.8880018591880798
