epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.30165159702301025,2.465728759765625,0.32360196113586426,0.5707237124443054,2.6165544986724854,0.1195366233587265,1.9981143474578857,0.4869281053543091,0.779411792755127,2.0742297172546387
1,0.32316598296165466,1.8384994268417358,0.5341283082962036,0.8273026347160339,2.000082015991211,0.11835315823554993,1.5914969444274902,0.5964052081108093,0.8790849447250366,1.6694247722625732
2,0.29129207134246826,1.5015910863876343,0.6509045958518982,0.8992598652839661,1.6472370624542236,0.10684293508529663,1.312481164932251,0.6813725233078003,0.898692786693573,1.3837559223175049
3,0.28406092524528503,1.2643110752105713,0.7216283082962036,0.9231085777282715,1.406341314315796,0.10511507093906403,1.0720348358154297,0.7990196347236633,0.9477124214172363,1.1409376859664917
4,0.24894681572914124,1.1028043031692505,0.7553454041481018,0.9403783082962036,1.2272778749465942,0.1027681902050972,1.018673062324524,0.7303921580314636,0.9477124214172363,1.08604097366333
5,0.24208952486515045,0.9588884115219116,0.7993420958518982,0.9527137875556946,1.0799328088760376,0.08749188482761383,0.893873929977417,0.8104575276374817,0.9591503143310547,0.9525518417358398
6,0.23189888894557953,0.843542218208313,0.8055098652839661,0.9621710777282715,0.9594914317131042,0.09883224219083786,0.7836953401565552,0.8169934749603271,0.9673202633857727,0.8459579348564148
7,0.2249837964773178,0.7757509350776672,0.8207237124443054,0.96875,0.8882431387901306,0.08888725191354752,0.7316914796829224,0.8120915293693542,0.9738562107086182,0.7888243198394775
8,0.20856626331806183,0.7086499929428101,0.8367598652839661,0.9732730388641357,0.8129330277442932,0.09827951341867447,0.5891635417938232,0.8725489974021912,0.9787581562995911,0.6491062045097351
9,0.21074676513671875,0.6307985782623291,0.8536184430122375,0.9786184430122375,0.7361719608306885,0.09495644271373749,0.5417280793190002,0.8758170008659363,0.9787581562995911,0.5989900231361389
10,0.21380065381526947,0.5983631610870361,0.8552631735801697,0.9761512875556946,0.705263614654541,0.09324385225772858,0.5560625791549683,0.8627451062202454,0.9771241545677185,0.6129745244979858
11,0.21653497219085693,0.5703855752944946,0.8622533082962036,0.9724506735801697,0.6786532402038574,0.08559538424015045,0.5403826832771301,0.8611111044883728,0.9787581562995911,0.5935566425323486
12,0.20396018028259277,0.5244453549385071,0.8762335777282715,0.9769737124443054,0.6264253854751587,0.09088578820228577,0.5043792128562927,0.8660130500793457,0.9754902124404907,0.5598269701004028
13,0.19357232749462128,0.5142579078674316,0.8647204041481018,0.9761512875556946,0.6110437512397766,0.0946652740240097,0.504571259021759,0.8790849447250366,0.9722222089767456,0.5615087747573853
14,0.2113252431154251,0.49735912680625916,0.8758223652839661,0.9773848652839661,0.6030218601226807,0.0858999714255333,0.45705360174179077,0.8758170008659363,0.9820261597633362,0.5089656710624695
15,0.1929638832807541,0.4639965891838074,0.8815789222717285,0.9782072305679321,0.5604785084724426,0.08466662466526031,0.45718398690223694,0.8823529481887817,0.9771241545677185,0.5086999535560608
16,0.20326122641563416,0.4456070363521576,0.8836348652839661,0.9835526347160339,0.5472375750541687,0.08470817655324936,0.40814393758773804,0.8905228972434998,0.9803921580314636,0.4588446617126465
17,0.191692054271698,0.4343356490135193,0.8856908082962036,0.9810855388641357,0.530181884765625,0.08048447221517563,0.41975241899490356,0.9019607901573181,0.9852941036224365,0.4685702919960022
18,0.18653489649295807,0.4185408055782318,0.8840460777282715,0.9823190569877625,0.5118083357810974,0.0747847631573677,0.4736635684967041,0.8725489974021912,0.9820261597633362,0.5202946662902832
19,0.19694645702838898,0.4076858460903168,0.8930920958518982,0.9831414222717285,0.5061591863632202,0.07376152276992798,0.39278411865234375,0.9003267884254456,0.983660101890564,0.4373461604118347
20,0.20404179394245148,0.39109328389167786,0.8828125,0.9860197305679321,0.4931141138076782,0.07653217762708664,0.4009301960468292,0.898692786693573,0.9820261597633362,0.44743725657463074
21,0.18684181571006775,0.3878993093967438,0.8951480388641357,0.9831414222717285,0.48132023215293884,0.08301948755979538,0.4053919017314911,0.8888888955116272,0.9771241545677185,0.45530936121940613
22,0.18599990010261536,0.3753114342689514,0.890625,0.9856085777282715,0.4683111011981964,0.07861296832561493,0.3743721544742584,0.9019607901573181,0.9803921580314636,0.42136338353157043
