fold,retrieval_mode,topn,label,count,recall@1,recall@3,recall@5
2,centroid,1,Braga,37,0.8108108108108109,0.9459459459459459,1.0
2,centroid,1,Castor,32,1.0,1.0,1.0
2,centroid,1,Denom,38,0.7631578947368421,0.9473684210526315,1.0
2,centroid,1,Gemini,27,0.9259259259259259,1.0,1.0
2,centroid,1,Hawk,26,0.9230769230769231,0.9615384615384616,1.0
2,centroid,1,Ilias,29,0.7931034482758621,0.9655172413793104,0.9655172413793104
2,centroid,1,Mytikas,28,0.5714285714285714,0.9642857142857143,1.0
2,centroid,1,Nivalis,22,0.7272727272727273,0.8636363636363636,1.0
2,centroid,1,Ratikon,28,0.8571428571428571,0.9642857142857143,0.9642857142857143
2,centroid,1,Steel_Wheel,35,1.0,1.0,1.0
2,centroid,1,Triton,53,0.8301886792452831,0.9245283018867925,0.9622641509433962
2,centroid,1,Trius,41,0.7804878048780488,0.9024390243902439,0.9512195121951219
2,centroid,1,Turbine,28,0.7857142857142857,0.9642857142857143,1.0
2,centroid,1,Vega,35,1.0,1.0,1.0
2,centroid,1,Velorum,59,0.9830508474576272,0.9830508474576272,1.0
2,centroid,1,Xtreme,38,0.868421052631579,0.9736842105263158,0.9736842105263158
3,centroid,1,Alaris,27,0.7777777777777778,0.8518518518518519,0.8888888888888888
3,centroid,1,Alcatras,26,0.7307692307692307,0.8461538461538461,1.0
3,centroid,1,Braga,37,0.7297297297297297,0.8918918918918919,1.0
3,centroid,1,Castor,32,0.9375,1.0,1.0
3,centroid,1,Denom,37,0.8648648648648649,1.0,1.0
3,centroid,1,Gemini,27,0.8888888888888888,0.9629629629629629,1.0
3,centroid,1,Hawk,25,1.0,1.0,1.0
3,centroid,1,Ilias,29,0.8620689655172413,0.9655172413793104,1.0
3,centroid,1,Mytikas,27,0.6296296296296297,0.8888888888888888,1.0
3,centroid,1,Nivalis,22,0.7727272727272727,1.0,1.0
3,centroid,1,Ratikon,28,0.7857142857142857,1.0,1.0
3,centroid,1,Steel_Wheel,35,0.9714285714285714,0.9714285714285714,1.0
3,centroid,1,Triton,53,0.9056603773584906,0.9622641509433962,1.0
3,centroid,1,Trius,40,0.725,0.95,0.975
3,centroid,1,Turbine,27,0.8888888888888888,1.0,1.0
3,centroid,1,Vega,35,0.9142857142857143,0.9714285714285714,0.9714285714285714
3,centroid,1,Velorum,59,0.9830508474576272,0.9830508474576272,1.0
3,centroid,1,Xtreme,38,0.9736842105263158,1.0,1.0
4,centroid,1,Alaris,27,0.7407407407407407,0.9629629629629629,1.0
4,centroid,1,Alcatras,26,0.8076923076923077,0.9615384615384616,1.0
4,centroid,1,Braga,37,0.8108108108108109,1.0,1.0
4,centroid,1,Castor,31,0.967741935483871,0.967741935483871,0.967741935483871
4,centroid,1,Denom,37,0.918918918918919,1.0,1.0
4,centroid,1,Gemini,27,0.8148148148148148,0.9629629629629629,1.0
4,centroid,1,Hawk,25,1.0,1.0,1.0
4,centroid,1,Ilias,28,0.8928571428571429,1.0,1.0
4,centroid,1,Mytikas,27,0.7037037037037037,1.0,1.0
4,centroid,1,Nivalis,22,0.8636363636363636,1.0,1.0
4,centroid,1,Ratikon,27,0.8518518518518519,1.0,1.0
4,centroid,1,Steel_Wheel,35,1.0,1.0,1.0
4,centroid,1,Triton,53,0.7924528301886793,0.9056603773584906,0.9622641509433962
4,centroid,1,Trius,40,0.7,0.975,1.0
4,centroid,1,Turbine,27,0.8148148148148148,1.0,1.0
4,centroid,1,Vega,35,0.9714285714285714,1.0,1.0
4,centroid,1,Velorum,59,0.9830508474576272,0.9830508474576272,1.0
4,centroid,1,Xtreme,38,1.0,1.0,1.0
