fold,retrieval_mode,topn,label,precision,recall,f1_score,support
3,centroid,1,Alaris,0.92,0.8518518518518519,0.8846153846153846,27
3,centroid,1,Alcatras,0.88,0.8461538461538461,0.8627450980392157,26
3,centroid,1,Braga,0.8823529411764706,0.8108108108108109,0.8450704225352113,37
3,centroid,1,Castor,0.8378378378378378,0.96875,0.8985507246376812,32
3,centroid,1,Denom,0.8780487804878049,0.972972972972973,0.9230769230769231,37
3,centroid,1,Gemini,0.96,0.8888888888888888,0.9230769230769231,27
3,centroid,1,Hawk,1.0,1.0,1.0,25
3,centroid,1,Ilias,0.8888888888888888,0.8275862068965517,0.8571428571428571,29
3,centroid,1,Mytikas,0.9,0.6666666666666666,0.7659574468085106,27
3,centroid,1,Nivalis,0.95,0.8636363636363636,0.9047619047619048,22
3,centroid,1,Ratikon,0.8,0.8571428571428571,0.8275862068965517,28
3,centroid,1,Steel_Wheel,1.0,0.9714285714285714,0.9855072463768116,35
3,centroid,1,Triton,0.7903225806451613,0.9245283018867925,0.8521739130434782,53
3,centroid,1,Trius,0.9117647058823529,0.775,0.8378378378378378,40
3,centroid,1,Turbine,0.96,0.8888888888888888,0.9230769230769231,27
3,centroid,1,Vega,0.8095238095238095,0.9714285714285714,0.8831168831168831,35
3,centroid,1,Velorum,0.9508196721311475,0.9830508474576272,0.9666666666666667,59
3,centroid,1,Xtreme,1.0,0.9736842105263158,0.9866666666666667,38
3,centroid,1,macro avg,0.9066421786985264,0.8912483253687541,0.8959794460209127,604
3,centroid,1,weighted avg,0.9034318398819957,0.8990066225165563,0.8982775305934526,604
3,multi_max,1,Alaris,0.9545454545454546,0.7777777777777778,0.8571428571428571,27
3,multi_max,1,Alcatras,0.8076923076923077,0.8076923076923077,0.8076923076923077,26
3,multi_max,1,Braga,0.7837837837837838,0.7837837837837838,0.7837837837837838,37
3,multi_max,1,Castor,0.8157894736842105,0.96875,0.8857142857142857,32
3,multi_max,1,Denom,0.9,0.972972972972973,0.935064935064935,37
3,multi_max,1,Gemini,0.9166666666666666,0.8148148148148148,0.8627450980392157,27
3,multi_max,1,Hawk,0.9615384615384616,1.0,0.9803921568627451,25
3,multi_max,1,Ilias,0.8518518518518519,0.7931034482758621,0.8214285714285714,29
3,multi_max,1,Mytikas,0.7727272727272727,0.6296296296296297,0.6938775510204082,27
3,multi_max,1,Nivalis,0.9130434782608695,0.9545454545454546,0.9333333333333333,22
3,multi_max,1,Ratikon,0.8333333333333334,0.8928571428571429,0.8620689655172413,28
3,multi_max,1,Steel_Wheel,1.0,0.9714285714285714,0.9855072463768116,35
3,multi_max,1,Triton,0.7457627118644068,0.8301886792452831,0.7857142857142857,53
3,multi_max,1,Trius,0.9032258064516129,0.7,0.7887323943661971,40
3,multi_max,1,Turbine,0.8518518518518519,0.8518518518518519,0.8518518518518519,27
3,multi_max,1,Vega,0.8292682926829268,0.9714285714285714,0.8947368421052632,35
3,multi_max,1,Velorum,0.9666666666666667,0.9830508474576272,0.9747899159663865,59
3,multi_max,1,Xtreme,1.0,0.9736842105263158,0.9866666666666667,38
3,multi_max,1,macro avg,0.8782081896445376,0.8709755591271092,0.8717357249248415,604
3,multi_max,1,weighted avg,0.8785865255887583,0.8758278145695364,0.8743726153282579,604
3,multi_topn_avg,3,Alaris,0.92,0.8518518518518519,0.8846153846153846,27
3,multi_topn_avg,3,Alcatras,0.9583333333333334,0.8846153846153846,0.92,26
3,multi_topn_avg,3,Braga,0.8529411764705882,0.7837837837837838,0.8169014084507042,37
3,multi_topn_avg,3,Castor,0.8108108108108109,0.9375,0.8695652173913043,32
3,multi_topn_avg,3,Denom,0.9,0.972972972972973,0.935064935064935,37
3,multi_topn_avg,3,Gemini,0.96,0.8888888888888888,0.9230769230769231,27
3,multi_topn_avg,3,Hawk,0.9615384615384616,1.0,0.9803921568627451,25
3,multi_topn_avg,3,Ilias,0.8518518518518519,0.7931034482758621,0.8214285714285714,29
3,multi_topn_avg,3,Mytikas,0.85,0.6296296296296297,0.723404255319149,27
3,multi_topn_avg,3,Nivalis,1.0,0.9545454545454546,0.9767441860465116,22
3,multi_topn_avg,3,Ratikon,0.8333333333333334,0.8928571428571429,0.8620689655172413,28
3,multi_topn_avg,3,Steel_Wheel,1.0,0.9714285714285714,0.9855072463768116,35
3,multi_topn_avg,3,Triton,0.765625,0.9245283018867925,0.8376068376068376,53
3,multi_topn_avg,3,Trius,0.9032258064516129,0.7,0.7887323943661971,40
3,multi_topn_avg,3,Turbine,0.9230769230769231,0.8888888888888888,0.9056603773584906,27
3,multi_topn_avg,3,Vega,0.8095238095238095,0.9714285714285714,0.8831168831168831,35
3,multi_topn_avg,3,Velorum,0.9508196721311475,0.9830508474576272,0.9666666666666667,59
3,multi_topn_avg,3,Xtreme,1.0,0.9736842105263158,0.9866666666666667,38
3,multi_topn_avg,3,macro avg,0.9028377876956597,0.8890421082798743,0.8926232819962235,604
3,multi_topn_avg,3,weighted avg,0.8982928193505554,0.8940397350993378,0.8926983179533913,604
