epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.3162184953689575,2.799981117248535,0.16658379137516022,0.3779214322566986,2.958972692489624,0.22866584360599518,2.43389892578125,0.23262840509414673,0.5619335174560547,2.568912982940674
1,0.46075373888015747,2.16599702835083,0.435355544090271,0.7421680688858032,2.397580623626709,0.23658671975135803,1.8204771280288696,0.5196374654769897,0.8569989800453186,1.9727674722671509
2,0.48033252358436584,1.778649926185608,0.5708602666854858,0.8528095483779907,2.0195512771606445,0.26989778876304626,1.523952841758728,0.6112789511680603,0.8771399855613708,1.6946361064910889
3,0.46334269642829895,1.536715030670166,0.6325211524963379,0.8958230018615723,1.768336296081543,0.2380184382200241,1.3338414430618286,0.6717019081115723,0.9355488419532776,1.485052227973938
4,0.4594270586967468,1.347105622291565,0.686722993850708,0.9226753115653992,1.5771675109863281,0.2454720288515091,1.174759030342102,0.7099697589874268,0.9325277209281921,1.329735279083252
5,0.4624173045158386,1.2043112516403198,0.7158130407333374,0.9373446106910706,1.4358290433883667,0.24831034243106842,1.0333120822906494,0.7673715949058533,0.9476334452629089,1.1864608526229858
6,0.460685133934021,1.127900242805481,0.7287419438362122,0.9373446106910706,1.3581926822662354,0.2440824657678604,0.9889711737632751,0.7562940716743469,0.9496475458145142,1.1377408504486084
7,0.4566805064678192,1.042778730392456,0.7327200174331665,0.9415713548660278,1.27108895778656,0.24377486109733582,0.9426648616790771,0.7371601462364197,0.9536757469177246,1.0917631387710571
8,0.44629618525505066,0.9624000787734985,0.7575833201408386,0.9477871656417847,1.1855627298355103,0.25479379296302795,0.8433188199996948,0.7784491181373596,0.9516616463661194,0.9962435364723206
9,0.45334428548812866,0.9124280214309692,0.7662854194641113,0.9507707357406616,1.1395184993743896,0.24602648615837097,0.7796958088874817,0.8006042242050171,0.9667673707008362,0.9270811080932617
10,0.4558326005935669,0.8559607267379761,0.7799602150917053,0.9579811096191406,1.0839110612869263,0.2399097979068756,0.7803418040275574,0.7945619225502014,0.9536757469177246,0.9237819910049438
11,0.44797003269195557,0.8183878064155579,0.7809547781944275,0.9574838280677795,1.0422977209091187,0.24069929122924805,0.7135846614837646,0.8197381496429443,0.9587109684944153,0.8572866320610046
12,0.4430743157863617,0.7943781018257141,0.7797116041183472,0.9552461504936218,1.0151952505111694,0.21494658291339874,0.7032101154327393,0.8136958479881287,0.9607250690460205,0.8340829610824585
13,0.42150312662124634,0.774859607219696,0.7881650924682617,0.9607160687446594,0.9859042167663574,0.2271861732006073,0.655098021030426,0.8227593302726746,0.9667673707008362,0.7897988557815552
14,0.43603652715682983,0.7373573780059814,0.7948781847953796,0.9607160687446594,0.9557933211326599,0.22164613008499146,0.7054345607757568,0.7945619225502014,0.9506545662879944,0.8398379683494568
15,0.4423450827598572,0.7310118675231934,0.7966185808181763,0.9617105722427368,0.9528083205223083,0.23184676468372345,0.681780219078064,0.807653546333313,0.9566968679428101,0.8207864761352539
16,0.42476871609687805,0.6931464672088623,0.8055693507194519,0.9636996388435364,0.9061585664749146,0.2065880447626114,0.6325032711029053,0.8177240490913391,0.9627391695976257,0.7566425204277039
17,0.43526890873908997,0.6849328875541687,0.8068125247955322,0.962456464767456,0.9027142524719238,0.2087620049715042,0.7233404517173767,0.7673715949058533,0.9566968679428101,0.8523262143135071
18,0.43515604734420776,0.695652961730957,0.7938836216926575,0.9674291610717773,0.91347736120224,0.22750507295131683,0.6770951151847839,0.8016113042831421,0.9516616463661194,0.8138708472251892
19,0.41301605105400085,0.6552335023880005,0.803083062171936,0.9674291610717773,0.862464964389801,0.2273373156785965,0.5687599778175354,0.8338368535041809,0.965760350227356,0.7023853659629822
20,0.4168984293937683,0.6433481574058533,0.8142715096473694,0.962705135345459,0.8519665002822876,0.22161303460597992,0.5727852582931519,0.8408861756324768,0.965760350227356,0.703528642654419
21,0.4167557656764984,0.6189929246902466,0.8189955353736877,0.9674291610717773,0.8281922936439514,0.21003907918930054,0.5869457721710205,0.8247734308242798,0.965760350227356,0.7124772667884827
22,0.41795259714126587,0.6312897801399231,0.8202387094497681,0.9644455313682556,0.8400022983551025,0.21154789626598358,0.5909668803215027,0.8338368535041809,0.9607250690460205,0.7174627184867859
23,0.40479588508605957,0.6192814707756042,0.8142715096473694,0.9659373164176941,0.821649432182312,0.2135358601808548,0.6003328561782837,0.82578045129776,0.9516616463661194,0.7276538610458374
24,0.4060380458831787,0.6118432879447937,0.819741427898407,0.9686722755432129,0.8148173689842224,0.20747922360897064,0.5691403150558472,0.8418932557106018,0.9577039480209351,0.6924734115600586
25,0.40449172258377075,0.5998273491859436,0.8212332129478455,0.9644455313682556,0.802782416343689,0.18851043283939362,0.5613946914672852,0.8308157324790955,0.9627391695976257,0.674784779548645
26,0.3976389467716217,0.5865622758865356,0.8309298753738403,0.9733963012695312,0.7851108312606812,0.2026449292898178,0.540738582611084,0.8519637584686279,0.9607250690460205,0.6609581112861633
27,0.4021568298339844,0.5791552662849426,0.8222277760505676,0.9709100127220154,0.780674159526825,0.20702187716960907,0.5490605235099792,0.8408861756324768,0.9617321491241455,0.6720444560050964
