epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.2974116802215576,2.799776077270508,0.12611879408359528,0.318144828081131,2.950284957885742,0.1648062914609909,2.6917598247528076,0.16557377576828003,0.41475409269332886,2.7885844707489014
1,0.2889169454574585,2.588839530944824,0.2652563154697418,0.48006510734558105,2.7346434593200684,0.31140053272247314,2.3559436798095703,0.3081967234611511,0.6032786965370178,2.5520107746124268
2,0.4172104001045227,2.28590989112854,0.393002450466156,0.6899918913841248,2.4998385906219482,0.39503705501556396,2.0885329246520996,0.3983606696128845,0.7196721434593201,2.3366332054138184
3,0.4354797899723053,2.076137065887451,0.45158666372299194,0.7664768099784851,2.3006365299224854,0.425531804561615,1.9011647701263428,0.4721311330795288,0.7852458953857422,2.170419454574585
4,0.40845799446105957,1.89824640750885,0.5337672829627991,0.8323840498924255,2.111057758331299,0.44470471143722534,1.7154945135116577,0.588524580001831,0.8704918026924133,1.9952630996704102
5,0.41642358899116516,1.7617223262786865,0.5646867156028748,0.8746948838233948,1.9768146276474,0.4428795278072357,1.5939977169036865,0.6606557369232178,0.8786885142326355,1.8732270002365112
6,0.4029838442802429,1.6496371030807495,0.6379169821739197,0.8787631988525391,1.8560655117034912,0.42091989517211914,1.4898786544799805,0.6573770642280579,0.911475419998169,1.7564048767089844
7,0.4188956320285797,1.5463814735412598,0.6647680997848511,0.908055305480957,1.7568506002426147,0.4002751410007477,1.402705192565918,0.6557376980781555,0.9147540926933289,1.6588916778564453
8,0.41983762383461,1.4724494218826294,0.6647680997848511,0.9088690280914307,1.683508276939392,0.39554840326309204,1.31916081905365,0.6737704873085022,0.9213114976882935,1.572737455368042
9,0.39443323016166687,1.3701224327087402,0.7038242220878601,0.9275833964347839,1.5665532350540161,0.4082977771759033,1.236055612564087,0.699999988079071,0.9213114976882935,1.4947270154953003
10,0.37389421463012695,1.2884066104888916,0.7323026657104492,0.937347412109375,1.471524715423584,0.40074023604393005,1.1591980457305908,0.7360655665397644,0.922950804233551,1.4116792678833008
11,0.3895910382270813,1.2181310653686523,0.7412530779838562,0.9430431127548218,1.4181053638458252,0.41007623076438904,1.1097657680511475,0.7672131061553955,0.9344262480735779,1.3662819862365723
12,0.3786551058292389,1.1494988203048706,0.771358847618103,0.9503661394119263,1.330424427986145,0.3695613145828247,1.0673598051071167,0.7622950673103333,0.9377049207687378,1.3000484704971313
13,0.38907697796821594,1.1324732303619385,0.7518307566642761,0.9487388134002686,1.3289721012115479,0.4233458936214447,0.9977587461471558,0.7803278565406799,0.9409835934638977,1.2588167190551758
14,0.39923882484436035,1.0565423965454102,0.7681041359901428,0.9576891660690308,1.2586445808410645,0.37163594365119934,0.9701436758041382,0.8098360896110535,0.94590163230896,1.2022812366485596
15,0.38585495948791504,1.0250803232192993,0.7794955372810364,0.9576891660690308,1.220983624458313,0.38213449716567993,0.9096940159797668,0.8032786846160889,0.9524590373039246,1.1458643674850464
16,0.3774016797542572,0.9732536673545837,0.781936526298523,0.9593164920806885,1.1671072244644165,0.3989712595939636,0.8717522621154785,0.8311475515365601,0.9475409984588623,1.1146798133850098
17,0.3945244252681732,0.9294735789299011,0.7998372912406921,0.9674532413482666,1.1226352453231812,0.39766865968704224,0.8277386426925659,0.8311475515365601,0.9524590373039246,1.068824291229248
18,0.3553631901741028,0.8867950439453125,0.8104149699211121,0.9568755030632019,1.0676052570343018,0.39084428548812866,0.824118435382843,0.8229508399963379,0.9573770761489868,1.0629181861877441
19,0.36474230885505676,0.8550886511802673,0.8136696219444275,0.9650121927261353,1.040886402130127,0.41774049401283264,0.7862014174461365,0.8098360896110535,0.9475409984588623,1.0376895666122437
