fold,retrieval_mode,topn,recall@1,recall@3,recall@5,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
0,centroid,1,0.9141004862236629,0.9756888168557536,0.9918962722852512,0.9110992101735503,0.9070370605591775,0.9082123985439013,0.9152910962822188,0.9141004862236629,0.9139449750544959
1,centroid,1,0.8888888888888888,0.9787581699346405,0.9918300653594772,0.894727945863032,0.8801340860721839,0.8840763223348794,0.8953611980336725,0.8888888888888888,0.8895342282710212
2,centroid,1,0.8639344262295082,0.9672131147540983,0.9885245901639345,0.8588108457608646,0.8570924150162385,0.8559279452101716,0.8661057839246377,0.8639344262295082,0.8630327931643262
3,centroid,1,0.8675496688741722,0.9668874172185431,0.9884105960264901,0.8749660475907882,0.860355838228752,0.8637308882407431,0.8741754398459697,0.8675496688741722,0.8667593766520904
4,centroid,1,0.8935108153078203,0.9833610648918469,0.9900166389351082,0.8962817842280708,0.8902104285410799,0.8913483863801408,0.8958717001343325,0.8935108153078203,0.8929794033990263
