retrieval_mode,topn,label,folds,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,support_mean,support_std
centroid,1,Alaris,5,0.8502034739454094,0.028689475618129005,0.8185185185185185,0.06080859178809336,0.8328534581172893,0.03508489918167435,27.6,0.4898979485566356
centroid,1,Alcatras,5,0.7735597097666064,0.02693777567110019,0.8153846153846154,0.04485347611419459,0.7936504864806752,0.033290509346929016,26.0,0.0
centroid,1,Braga,5,0.8934577434577434,0.03399497498536355,0.8229018492176386,0.09219789714423214,0.8549646759509774,0.06507385212941119,37.4,0.4898979485566356
centroid,1,Castor,5,0.8301584396205139,0.055140431878457484,0.9497983870967742,0.03175259213324199,0.8838672417476765,0.019531550833464046,31.8,0.4
centroid,1,Denom,5,0.8610682110682111,0.06444731481527077,0.8517780938833571,0.07331006687981122,0.8558579478550639,0.0654747687573793,37.6,0.4898979485566356
centroid,1,Gemini,5,0.9207977207977208,0.05302207858089705,0.9116402116402117,0.029911733386460464,0.9154729018085523,0.03516965487074472,27.2,0.39999999999999997
centroid,1,Hawk,5,0.9621082621082622,0.03377720874137647,0.9615384615384615,0.03440104580768905,0.9613730612709525,0.027001527667789887,25.6,0.4898979485566356
centroid,1,Ilias,5,0.8956640134059489,0.08547535786074105,0.8682266009852218,0.05029698979473433,0.8787417112470768,0.045288891363612374,28.8,0.4
centroid,1,Mytikas,5,0.7991023235763769,0.03567095360803008,0.7383597883597883,0.07642435444145446,0.7648757808208029,0.04295710121424856,27.6,0.4898979485566356
centroid,1,Nivalis,5,0.8924386724386725,0.0841447586409714,0.7739130434782608,0.08751705788027303,0.8253682646705902,0.07120605399520699,22.2,0.39999999999999997
centroid,1,Ratikon,5,0.806662947708554,0.08856030329075067,0.878042328042328,0.042248602704078604,0.8387044682941204,0.061696640343737987,27.8,0.4
centroid,1,Steel_Wheel,5,0.9944444444444445,0.011111111111111117,0.9942857142857143,0.011428571428571432,0.9942845478669117,0.007001161057676159,35.2,0.4
centroid,1,Triton,5,0.8095791005727486,0.07027468279440588,0.8573724668064291,0.039622333390061514,0.8307221915852286,0.04221527763636622,53.4,0.4898979485566356
centroid,1,Trius,5,0.842526026604974,0.06489721728989806,0.768048780487805,0.05016569807680953,0.8021788927863354,0.04609482723181351,40.6,0.4898979485566356
centroid,1,Turbine,5,0.9614468864468865,0.04217467951141308,0.8690476190476192,0.05503027052298872,0.9118907521079709,0.03907733198755549,27.6,0.4898979485566356
centroid,1,Vega,5,0.9339503368915134,0.06312198656409818,0.9771428571428572,0.02138089935299396,0.9539203927882636,0.03770081439565352,35.2,0.4
centroid,1,Velorum,5,0.9579676067426137,0.02668101605700818,0.9864406779661017,0.012683584361945565,0.9718099824598732,0.016710176416094315,59.2,0.4
centroid,1,Xtreme,5,0.9840530814215025,0.01303891750930621,0.9789473684210528,0.0306892204991858,0.9813286286970498,0.020198631191066088,38.0,0.0
