fold,retrieval_mode,topn,label,precision,recall,f1_score,support
2,centroid,1,Alaris,0.8387096774193549,0.9285714285714286,0.8813559322033898,28
2,centroid,1,Alcatras,0.8,0.7692307692307693,0.7843137254901961,26
2,centroid,1,Braga,0.8571428571428571,0.8108108108108109,0.8333333333333334,37
2,centroid,1,Castor,0.7441860465116279,1.0,0.8533333333333334,32
2,centroid,1,Denom,0.8529411764705882,0.7631578947368421,0.8055555555555556,38
2,centroid,1,Gemini,0.8620689655172413,0.9259259259259259,0.8928571428571429,27
2,centroid,1,Hawk,0.9230769230769231,0.9230769230769231,0.9230769230769231,26
2,centroid,1,Ilias,0.7931034482758621,0.7931034482758621,0.7931034482758621,29
2,centroid,1,Mytikas,0.8421052631578947,0.5714285714285714,0.6808510638297872,28
2,centroid,1,Nivalis,0.7272727272727273,0.7272727272727273,0.7272727272727273,22
2,centroid,1,Ratikon,0.8,0.8571428571428571,0.8275862068965517,28
2,centroid,1,Steel_Wheel,1.0,1.0,1.0,35
2,centroid,1,Triton,0.8461538461538461,0.8301886792452831,0.8380952380952381,53
2,centroid,1,Trius,0.8205128205128205,0.7804878048780488,0.8,41
2,centroid,1,Turbine,0.7857142857142857,0.7857142857142857,0.7857142857142857,28
2,centroid,1,Vega,0.9459459459459459,1.0,0.9722222222222222,35
2,centroid,1,Velorum,0.9354838709677419,0.9830508474576272,0.9586776859504132,59
2,centroid,1,Xtreme,0.9705882352941176,0.868421052631579,0.9166666666666666,38
2,centroid,1,macro avg,0.8525003383018797,0.85097689035553,0.8485564161540904,610
2,centroid,1,weighted avg,0.8609014315364418,0.8590163934426229,0.8570602667446959,610
