epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.3026896119117737,2.8093037605285645,0.16525423526763916,0.36764705181121826,2.9629886150360107,0.2612217366695404,2.3747098445892334,0.36091724038124084,0.6809571385383606,2.5253288745880127
1,0.4670579433441162,2.1727097034454346,0.4503988027572632,0.7452642321586609,2.4069974422454834,0.25036919116973877,1.8408715724945068,0.5443668961524963,0.8813559412956238,1.9875589609146118
2,0.4927274286746979,1.7814267873764038,0.5672981142997742,0.8561814427375793,2.0300285816192627,0.24019135534763336,1.5211846828460693,0.5922233462333679,0.899302065372467,1.662990689277649
3,0.4770289659500122,1.5303906202316284,0.632103681564331,0.8940678238868713,1.772288203239441,0.2149488627910614,1.3386343717575073,0.6669989824295044,0.9282153248786926,1.4672216176986694
4,0.4793401062488556,1.36124849319458,0.6794615983963013,0.9172482490539551,1.6008356809616089,0.24227800965309143,1.2162048816680908,0.7048853635787964,0.9322034120559692,1.3582998514175415
5,0.46529626846313477,1.2286220788955688,0.7048853635787964,0.928713858127594,1.4602068662643433,0.25931516289711,1.0802172422409058,0.7248255014419556,0.939182460308075,1.2297152280807495
6,0.4645976722240448,1.1256061792373657,0.7238284945487976,0.9411764740943909,1.3567615747451782,0.24345789849758148,0.9553675651550293,0.7886341214179993,0.9521435499191284,1.0959171056747437
7,0.46589821577072144,1.0392147302627563,0.7519940137863159,0.9499002695083618,1.2728354930877686,0.2261880785226822,0.8606621623039246,0.8025922179222107,0.9631106853485107,0.9905619025230408
8,0.4448676109313965,0.9640783071517944,0.7647058963775635,0.9511465430259705,1.1879937648773193,0.22136741876602173,0.8109135627746582,0.8075772523880005,0.9700897336006165,0.9378802180290222
9,0.4593725800514221,0.9302552938461304,0.7485044598579407,0.9461615085601807,1.1633625030517578,0.22404974699020386,0.7918063998222351,0.8265204429626465,0.9591226577758789,0.9201767444610596
10,0.4468880891799927,0.8730157017707825,0.7784147262573242,0.9536390900611877,1.0963668823242188,0.227254718542099,0.7475225329399109,0.8195413947105408,0.9591226577758789,0.8774027228355408
11,0.43991318345069885,0.8338353037834167,0.7781655192375183,0.9513958096504211,1.0553473234176636,0.23493316769599915,0.7451009154319763,0.8095712661743164,0.9571285843849182,0.8791089653968811
12,0.4459351599216461,0.8219944834709167,0.7739282250404358,0.9503988027572632,1.0477696657180786,0.2108134925365448,0.7459731698036194,0.7936191558837891,0.9571285843849182,0.8669160008430481
13,0.43043363094329834,0.7604943513870239,0.7988534569740295,0.9616151452064514,0.9757838249206543,0.22818182408809662,0.7046186327934265,0.7986041903495789,0.9571285843849182,0.8340215086936951
14,0.4425768554210663,0.7421868443489075,0.7928714156150818,0.9598703980445862,0.9650892615318298,0.21941840648651123,0.6420462727546692,0.8225324153900146,0.9670987129211426,0.7664092183113098
15,0.44568926095962524,0.750604510307312,0.7863908410072327,0.9591226577758789,0.9740528464317322,0.21377865970134735,0.6789821982383728,0.8055832386016846,0.9641076922416687,0.801306426525116
