fold,retrieval_mode,topn,true_label,pred_label,count
2,centroid,1,Velorum,Nivalis,1
2,centroid,1,Velorum,Velorum,57
2,centroid,1,Xtreme,Braga,1
2,centroid,1,Xtreme,Gemini,3
2,centroid,1,Xtreme,Xtreme,34
3,centroid,1,Alaris,Alaris,21
3,centroid,1,Alaris,Alcatras,1
3,centroid,1,Alaris,Braga,1
3,centroid,1,Alaris,Mytikas,1
3,centroid,1,Alaris,Triton,2
3,centroid,1,Alaris,Trius,1
3,centroid,1,Alcatras,Alaris,1
3,centroid,1,Alcatras,Alcatras,20
3,centroid,1,Alcatras,Castor,2
3,centroid,1,Alcatras,Triton,2
3,centroid,1,Alcatras,Turbine,1
3,centroid,1,Braga,Alaris,1
3,centroid,1,Braga,Alcatras,1
3,centroid,1,Braga,Braga,27
3,centroid,1,Braga,Triton,3
3,centroid,1,Braga,Turbine,1
3,centroid,1,Braga,Vega,4
3,centroid,1,Castor,Castor,31
3,centroid,1,Castor,Triton,1
3,centroid,1,Denom,Denom,33
3,centroid,1,Denom,Ilias,1
3,centroid,1,Denom,Ratikon,3
3,centroid,1,Gemini,Alcatras,1
3,centroid,1,Gemini,Gemini,24
3,centroid,1,Gemini,Hawk,1
3,centroid,1,Gemini,Vega,1
3,centroid,1,Hawk,Hawk,25
3,centroid,1,Ilias,Ilias,26
3,centroid,1,Ilias,Ratikon,2
3,centroid,1,Ilias,Triton,1
3,centroid,1,Mytikas,Mytikas,18
3,centroid,1,Mytikas,Triton,7
3,centroid,1,Mytikas,Trius,2
3,centroid,1,Nivalis,Denom,3
3,centroid,1,Nivalis,Ilias,1
3,centroid,1,Nivalis,Nivalis,17
3,centroid,1,Nivalis,Ratikon,1
3,centroid,1,Ratikon,Ilias,2
3,centroid,1,Ratikon,Nivalis,1
3,centroid,1,Ratikon,Ratikon,25
3,centroid,1,Steel_Wheel,Denom,1
3,centroid,1,Steel_Wheel,Steel_Wheel,34
3,centroid,1,Triton,Alcatras,2
3,centroid,1,Triton,Braga,2
3,centroid,1,Triton,Castor,2
3,centroid,1,Triton,Mytikas,1
3,centroid,1,Triton,Triton,46
3,centroid,1,Trius,Braga,2
3,centroid,1,Trius,Mytikas,2
3,centroid,1,Trius,Triton,4
3,centroid,1,Trius,Trius,32
3,centroid,1,Turbine,Alcatras,1
3,centroid,1,Turbine,Castor,4
3,centroid,1,Turbine,Turbine,22
3,centroid,1,Vega,Braga,2
3,centroid,1,Vega,Gemini,1
3,centroid,1,Vega,Mytikas,1
3,centroid,1,Vega,Vega,31
3,centroid,1,Velorum,Ilias,1
3,centroid,1,Velorum,Velorum,58
3,centroid,1,Xtreme,Gemini,1
3,centroid,1,Xtreme,Xtreme,37
4,centroid,1,Alaris,Alaris,21
4,centroid,1,Alaris,Alcatras,3
4,centroid,1,Alaris,Mytikas,1
4,centroid,1,Alaris,Trius,2
4,centroid,1,Alcatras,Alaris,1
4,centroid,1,Alcatras,Alcatras,24
4,centroid,1,Alcatras,Mytikas,1
4,centroid,1,Braga,Alaris,1
4,centroid,1,Braga,Braga,33
4,centroid,1,Braga,Triton,2
4,centroid,1,Braga,Vega,1
4,centroid,1,Castor,Castor,30
4,centroid,1,Castor,Steel_Wheel,1
4,centroid,1,Denom,Denom,36
4,centroid,1,Denom,Nivalis,1
4,centroid,1,Gemini,Gemini,22
4,centroid,1,Gemini,Trius,3
4,centroid,1,Gemini,Xtreme,2
4,centroid,1,Hawk,Hawk,25
4,centroid,1,Ilias,Ilias,27
4,centroid,1,Ilias,Velorum,1
4,centroid,1,Mytikas,Castor,1
4,centroid,1,Mytikas,Mytikas,21
4,centroid,1,Mytikas,Triton,4
4,centroid,1,Mytikas,Trius,1
4,centroid,1,Nivalis,Denom,2
4,centroid,1,Nivalis,Nivalis,18
4,centroid,1,Nivalis,Ratikon,1
4,centroid,1,Nivalis,Velorum,1
4,centroid,1,Ratikon,Denom,1
4,centroid,1,Ratikon,Nivalis,1
4,centroid,1,Ratikon,Ratikon,25
4,centroid,1,Steel_Wheel,Steel_Wheel,35
4,centroid,1,Triton,Alaris,2
4,centroid,1,Triton,Alcatras,1
4,centroid,1,Triton,Castor,2
4,centroid,1,Triton,Mytikas,1
4,centroid,1,Triton,Ratikon,1
4,centroid,1,Triton,Triton,44
4,centroid,1,Triton,Trius,2
4,centroid,1,Trius,Alcatras,1
4,centroid,1,Trius,Braga,2
4,centroid,1,Trius,Gemini,2
4,centroid,1,Trius,Mytikas,1
4,centroid,1,Trius,Triton,3
4,centroid,1,Trius,Trius,31
4,centroid,1,Turbine,Alaris,2
4,centroid,1,Turbine,Castor,3
4,centroid,1,Turbine,Turbine,22
4,centroid,1,Vega,Vega,35
4,centroid,1,Velorum,Alcatras,1
4,centroid,1,Velorum,Denom,1
4,centroid,1,Velorum,Velorum,57
4,centroid,1,Xtreme,Xtreme,38
