epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.29575955867767334,2.81300687789917,0.1416291445493698,0.34097421169281006,2.9616267681121826,0.219767764210701,2.7289514541625977,0.17470881342887878,0.430948406457901,2.8424038887023926
1,0.2751694321632385,2.660285234451294,0.23782235383987427,0.47277936339378357,2.79789400100708,0.26441094279289246,2.524261474609375,0.27953410148620605,0.5124791860580444,2.663311004638672
2,0.36216750741004944,2.4398438930511475,0.35120752453804016,0.6000818610191345,2.6239213943481445,0.3609680235385895,2.2613301277160645,0.36605656147003174,0.7121464014053345,2.4516115188598633
3,0.40828537940979004,2.2452199459075928,0.42529675364494324,0.7302497029304504,2.4502058029174805,0.40545031428337097,2.073662281036377,0.4525790214538574,0.8169717192649841,2.286895990371704
4,0.4186568856239319,2.0916364192962646,0.48383134603500366,0.8010642528533936,2.3026819229125977,0.37455564737319946,1.9330793619155884,0.5091513991355896,0.8469218015670776,2.1311511993408203
5,0.4255300760269165,1.9773814678192139,0.5386819243431091,0.8358575701713562,2.190124750137329,0.35276052355766296,1.828141450881958,0.5840266346931458,0.8752079606056213,2.015507698059082
6,0.39651909470558167,1.873232126235962,0.5820712447166443,0.8645108342170715,2.070446491241455,0.36695775389671326,1.7208133935928345,0.602329432964325,0.9118136167526245,1.9156477451324463
7,0.41124391555786133,1.784600019454956,0.6082684993743896,0.8837494850158691,1.9909796714782715,0.3591071367263794,1.630635380744934,0.6356073021888733,0.9168053269386292,1.821652889251709
8,0.38719362020492554,1.696166753768921,0.6316004991531372,0.8976668119430542,1.8908188343048096,0.3405294120311737,1.5527933835983276,0.6605657339096069,0.9284525513648987,1.7345187664031982
9,0.3935866951942444,1.6224603652954102,0.6582071185112,0.9111747741699219,1.819330096244812,0.3427155613899231,1.4773046970367432,0.6921796798706055,0.9317803382873535,1.6601440906524658
10,0.3888060748577118,1.5508596897125244,0.68767911195755,0.9238641262054443,1.7427904605865479,0.3211840093135834,1.4021495580673218,0.6938436031341553,0.9434276223182678,1.5740612745285034
11,0.3790261447429657,1.4844694137573242,0.7114203572273254,0.9283667802810669,1.6710915565490723,0.32413849234580994,1.3370615243911743,0.7237936854362488,0.9484192728996277,1.5101550817489624
12,0.36811572313308716,1.4147082567214966,0.7273843884468079,0.938190758228302,1.5999600887298584,0.30202582478523254,1.2780344486236572,0.742096483707428,0.9567387700080872,1.4400452375411987
13,0.3686636984348297,1.3619518280029297,0.7421203255653381,0.9439213871955872,1.5513228178024292,0.2977851331233978,1.233646035194397,0.7337770462036133,0.9584026336669922,1.3935120105743408
