fold,retrieval_mode,topn,true_label,pred_label,count
4,centroid,1,Alaris,Alaris,21
4,centroid,1,Alaris,Alcatras,4
4,centroid,1,Alaris,Braga,0
4,centroid,1,Alaris,Castor,0
4,centroid,1,Alaris,Denom,0
4,centroid,1,Alaris,Gemini,0
4,centroid,1,Alaris,Hawk,0
4,centroid,1,Alaris,Ilias,0
4,centroid,1,Alaris,Mytikas,0
4,centroid,1,Alaris,Nivalis,0
4,centroid,1,Alaris,Ratikon,0
4,centroid,1,Alaris,Steel_Wheel,0
4,centroid,1,Alaris,Triton,0
4,centroid,1,Alaris,Trius,2
4,centroid,1,Alaris,Turbine,0
4,centroid,1,Alaris,Vega,0
4,centroid,1,Alaris,Velorum,0
4,centroid,1,Alaris,Xtreme,0
4,centroid,1,Alcatras,Alaris,1
4,centroid,1,Alcatras,Alcatras,21
4,centroid,1,Alcatras,Braga,0
4,centroid,1,Alcatras,Castor,1
4,centroid,1,Alcatras,Denom,0
4,centroid,1,Alcatras,Gemini,0
4,centroid,1,Alcatras,Hawk,0
4,centroid,1,Alcatras,Ilias,0
4,centroid,1,Alcatras,Mytikas,2
4,centroid,1,Alcatras,Nivalis,0
4,centroid,1,Alcatras,Ratikon,0
4,centroid,1,Alcatras,Steel_Wheel,0
4,centroid,1,Alcatras,Triton,1
4,centroid,1,Alcatras,Trius,0
4,centroid,1,Alcatras,Turbine,0
4,centroid,1,Alcatras,Vega,0
4,centroid,1,Alcatras,Velorum,0
4,centroid,1,Alcatras,Xtreme,0
4,centroid,1,Braga,Alaris,1
4,centroid,1,Braga,Alcatras,0
4,centroid,1,Braga,Braga,32
4,centroid,1,Braga,Castor,0
4,centroid,1,Braga,Denom,0
4,centroid,1,Braga,Gemini,0
4,centroid,1,Braga,Hawk,0
4,centroid,1,Braga,Ilias,0
4,centroid,1,Braga,Mytikas,0
4,centroid,1,Braga,Nivalis,0
4,centroid,1,Braga,Ratikon,0
4,centroid,1,Braga,Steel_Wheel,0
4,centroid,1,Braga,Triton,3
4,centroid,1,Braga,Trius,0
4,centroid,1,Braga,Turbine,0
4,centroid,1,Braga,Vega,1
4,centroid,1,Braga,Velorum,0
4,centroid,1,Braga,Xtreme,0
4,centroid,1,Castor,Alaris,0
4,centroid,1,Castor,Alcatras,0
4,centroid,1,Castor,Braga,0
4,centroid,1,Castor,Castor,30
4,centroid,1,Castor,Denom,0
4,centroid,1,Castor,Gemini,0
4,centroid,1,Castor,Hawk,0
4,centroid,1,Castor,Ilias,0
4,centroid,1,Castor,Mytikas,0
4,centroid,1,Castor,Nivalis,0
4,centroid,1,Castor,Ratikon,0
4,centroid,1,Castor,Steel_Wheel,1
4,centroid,1,Castor,Triton,0
4,centroid,1,Castor,Trius,0
4,centroid,1,Castor,Turbine,0
4,centroid,1,Castor,Vega,0
4,centroid,1,Castor,Velorum,0
4,centroid,1,Castor,Xtreme,0
4,centroid,1,Denom,Alaris,0
4,centroid,1,Denom,Alcatras,0
4,centroid,1,Denom,Braga,0
4,centroid,1,Denom,Castor,0
4,centroid,1,Denom,Denom,34
4,centroid,1,Denom,Gemini,0
4,centroid,1,Denom,Hawk,0
4,centroid,1,Denom,Ilias,0
4,centroid,1,Denom,Mytikas,0
4,centroid,1,Denom,Nivalis,2
4,centroid,1,Denom,Ratikon,0
4,centroid,1,Denom,Steel_Wheel,0
4,centroid,1,Denom,Triton,0
4,centroid,1,Denom,Trius,0
4,centroid,1,Denom,Turbine,0
4,centroid,1,Denom,Vega,0
4,centroid,1,Denom,Velorum,1
4,centroid,1,Denom,Xtreme,0
4,centroid,1,Gemini,Alaris,0
4,centroid,1,Gemini,Alcatras,0
4,centroid,1,Gemini,Braga,0
4,centroid,1,Gemini,Castor,0
4,centroid,1,Gemini,Denom,0
4,centroid,1,Gemini,Gemini,22
4,centroid,1,Gemini,Hawk,0
4,centroid,1,Gemini,Ilias,0
4,centroid,1,Gemini,Mytikas,1
4,centroid,1,Gemini,Nivalis,0
4,centroid,1,Gemini,Ratikon,0
4,centroid,1,Gemini,Steel_Wheel,0
4,centroid,1,Gemini,Triton,0
4,centroid,1,Gemini,Trius,3
4,centroid,1,Gemini,Turbine,0
4,centroid,1,Gemini,Vega,0
4,centroid,1,Gemini,Velorum,0
4,centroid,1,Gemini,Xtreme,1
4,centroid,1,Hawk,Alaris,0
4,centroid,1,Hawk,Alcatras,0
4,centroid,1,Hawk,Braga,0
4,centroid,1,Hawk,Castor,0
4,centroid,1,Hawk,Denom,0
4,centroid,1,Hawk,Gemini,0
4,centroid,1,Hawk,Hawk,25
4,centroid,1,Hawk,Ilias,0
4,centroid,1,Hawk,Mytikas,0
4,centroid,1,Hawk,Nivalis,0
4,centroid,1,Hawk,Ratikon,0
4,centroid,1,Hawk,Steel_Wheel,0
4,centroid,1,Hawk,Triton,0
4,centroid,1,Hawk,Trius,0
4,centroid,1,Hawk,Turbine,0
4,centroid,1,Hawk,Vega,0
4,centroid,1,Hawk,Velorum,0
4,centroid,1,Hawk,Xtreme,0
4,centroid,1,Ilias,Alaris,0
4,centroid,1,Ilias,Alcatras,0
4,centroid,1,Ilias,Braga,0
4,centroid,1,Ilias,Castor,0
4,centroid,1,Ilias,Denom,0
4,centroid,1,Ilias,Gemini,0
4,centroid,1,Ilias,Hawk,0
4,centroid,1,Ilias,Ilias,25
4,centroid,1,Ilias,Mytikas,0
4,centroid,1,Ilias,Nivalis,0
4,centroid,1,Ilias,Ratikon,2
4,centroid,1,Ilias,Steel_Wheel,0
4,centroid,1,Ilias,Triton,0
4,centroid,1,Ilias,Trius,0
4,centroid,1,Ilias,Turbine,0
4,centroid,1,Ilias,Vega,0
4,centroid,1,Ilias,Velorum,1
4,centroid,1,Ilias,Xtreme,0
4,centroid,1,Mytikas,Alaris,0
4,centroid,1,Mytikas,Alcatras,0
4,centroid,1,Mytikas,Braga,0
4,centroid,1,Mytikas,Castor,2
4,centroid,1,Mytikas,Denom,0
4,centroid,1,Mytikas,Gemini,0
4,centroid,1,Mytikas,Hawk,0
4,centroid,1,Mytikas,Ilias,0
4,centroid,1,Mytikas,Mytikas,20
4,centroid,1,Mytikas,Nivalis,0
4,centroid,1,Mytikas,Ratikon,0
4,centroid,1,Mytikas,Steel_Wheel,0
4,centroid,1,Mytikas,Triton,4
4,centroid,1,Mytikas,Trius,1
4,centroid,1,Mytikas,Turbine,0
4,centroid,1,Mytikas,Vega,0
4,centroid,1,Mytikas,Velorum,0
4,centroid,1,Mytikas,Xtreme,0
4,centroid,1,Nivalis,Alaris,0
4,centroid,1,Nivalis,Alcatras,0
4,centroid,1,Nivalis,Braga,0
4,centroid,1,Nivalis,Castor,0
4,centroid,1,Nivalis,Denom,1
4,centroid,1,Nivalis,Gemini,0
4,centroid,1,Nivalis,Hawk,0
4,centroid,1,Nivalis,Ilias,0
4,centroid,1,Nivalis,Mytikas,0
4,centroid,1,Nivalis,Nivalis,19
4,centroid,1,Nivalis,Ratikon,1
4,centroid,1,Nivalis,Steel_Wheel,0
4,centroid,1,Nivalis,Triton,0
4,centroid,1,Nivalis,Trius,0
4,centroid,1,Nivalis,Turbine,0
4,centroid,1,Nivalis,Vega,0
4,centroid,1,Nivalis,Velorum,1
4,centroid,1,Nivalis,Xtreme,0
4,centroid,1,Ratikon,Alaris,0
4,centroid,1,Ratikon,Alcatras,0
4,centroid,1,Ratikon,Braga,0
4,centroid,1,Ratikon,Castor,0
4,centroid,1,Ratikon,Denom,1
4,centroid,1,Ratikon,Gemini,0
4,centroid,1,Ratikon,Hawk,0
4,centroid,1,Ratikon,Ilias,0
4,centroid,1,Ratikon,Mytikas,0
4,centroid,1,Ratikon,Nivalis,1
4,centroid,1,Ratikon,Ratikon,25
4,centroid,1,Ratikon,Steel_Wheel,0
4,centroid,1,Ratikon,Triton,0
4,centroid,1,Ratikon,Trius,0
4,centroid,1,Ratikon,Turbine,0
4,centroid,1,Ratikon,Vega,0
4,centroid,1,Ratikon,Velorum,0
4,centroid,1,Ratikon,Xtreme,0
4,centroid,1,Steel_Wheel,Alaris,0
4,centroid,1,Steel_Wheel,Alcatras,0
4,centroid,1,Steel_Wheel,Braga,0
4,centroid,1,Steel_Wheel,Castor,0
4,centroid,1,Steel_Wheel,Denom,0
4,centroid,1,Steel_Wheel,Gemini,0
4,centroid,1,Steel_Wheel,Hawk,0
4,centroid,1,Steel_Wheel,Ilias,0
4,centroid,1,Steel_Wheel,Mytikas,0
4,centroid,1,Steel_Wheel,Nivalis,0
4,centroid,1,Steel_Wheel,Ratikon,0
4,centroid,1,Steel_Wheel,Steel_Wheel,35
4,centroid,1,Steel_Wheel,Triton,0
4,centroid,1,Steel_Wheel,Trius,0
4,centroid,1,Steel_Wheel,Turbine,0
4,centroid,1,Steel_Wheel,Vega,0
4,centroid,1,Steel_Wheel,Velorum,0
4,centroid,1,Steel_Wheel,Xtreme,0
4,centroid,1,Triton,Alaris,2
4,centroid,1,Triton,Alcatras,1
4,centroid,1,Triton,Braga,0
4,centroid,1,Triton,Castor,1
4,centroid,1,Triton,Denom,0
4,centroid,1,Triton,Gemini,0
4,centroid,1,Triton,Hawk,0
4,centroid,1,Triton,Ilias,0
4,centroid,1,Triton,Mytikas,2
4,centroid,1,Triton,Nivalis,0
4,centroid,1,Triton,Ratikon,0
4,centroid,1,Triton,Steel_Wheel,0
4,centroid,1,Triton,Triton,44
4,centroid,1,Triton,Trius,3
4,centroid,1,Triton,Turbine,0
4,centroid,1,Triton,Vega,0
4,centroid,1,Triton,Velorum,0
4,centroid,1,Triton,Xtreme,0
4,centroid,1,Trius,Alaris,0
4,centroid,1,Trius,Alcatras,0
4,centroid,1,Trius,Braga,2
4,centroid,1,Trius,Castor,0
4,centroid,1,Trius,Denom,0
4,centroid,1,Trius,Gemini,2
4,centroid,1,Trius,Hawk,0
4,centroid,1,Trius,Ilias,0
4,centroid,1,Trius,Mytikas,2
4,centroid,1,Trius,Nivalis,0
4,centroid,1,Trius,Ratikon,0
4,centroid,1,Trius,Steel_Wheel,0
4,centroid,1,Trius,Triton,3
4,centroid,1,Trius,Trius,31
4,centroid,1,Trius,Turbine,0
4,centroid,1,Trius,Vega,0
4,centroid,1,Trius,Velorum,0
4,centroid,1,Trius,Xtreme,0
4,centroid,1,Turbine,Alaris,1
4,centroid,1,Turbine,Alcatras,1
4,centroid,1,Turbine,Braga,0
4,centroid,1,Turbine,Castor,3
4,centroid,1,Turbine,Denom,0
4,centroid,1,Turbine,Gemini,0
4,centroid,1,Turbine,Hawk,0
4,centroid,1,Turbine,Ilias,0
4,centroid,1,Turbine,Mytikas,0
4,centroid,1,Turbine,Nivalis,0
4,centroid,1,Turbine,Ratikon,0
4,centroid,1,Turbine,Steel_Wheel,0
4,centroid,1,Turbine,Triton,0
4,centroid,1,Turbine,Trius,0
4,centroid,1,Turbine,Turbine,22
4,centroid,1,Turbine,Vega,0
