epoch,embedding_loss,logits_loss,logits_top1,logits_top3,loss,val_embedding_loss,val_logits_loss,val_logits_top1,val_logits_top3,val_loss
0,0.28246286511421204,2.7068564891815186,0.18706507980823517,0.39295947551727295,2.8500354290008545,0.2943090498447418,2.413381576538086,0.35940098762512207,0.5623959898948669,2.5684945583343506
1,0.4086226522922516,2.217559576034546,0.4277527630329132,0.6901350617408752,2.4230968952178955,0.3693251609802246,1.8912090063095093,0.5257903337478638,0.8336106538772583,2.087354898452759
2,0.43732327222824097,1.8673691749572754,0.5403192639350891,0.8170282244682312,2.0892457962036133,0.4046308994293213,1.607312798500061,0.6139767169952393,0.8868552446365356,1.8229186534881592
3,0.41966912150382996,1.6394563913345337,0.6041752099990845,0.873106837272644,1.8498616218566895,0.3657076358795166,1.4162211418151855,0.6455906629562378,0.8985024690628052,1.6118987798690796
4,0.40819066762924194,1.4515318870544434,0.6643471121788025,0.9042161107063293,1.6596146821975708,0.3309156894683838,1.2420225143432617,0.6855241060256958,0.9301164746284485,1.4192419052124023
5,0.41624966263771057,1.3243037462234497,0.6950470805168152,0.9156774282455444,1.532070517539978,0.2997640371322632,1.1202739477157593,0.7687187790870667,0.9484192728996277,1.2809749841690063
6,0.40908777713775635,1.2118139266967773,0.720016360282898,0.9308227300643921,1.4152764081954956,0.3020583689212799,1.0279467105865479,0.7470881938934326,0.9450914859771729,1.1897640228271484
7,0.4082683026790619,1.1063357591629028,0.7548096776008606,0.9410560727119446,1.3113462924957275,0.28175270557403564,0.8989390134811401,0.8153077960014343,0.9733777046203613,1.0491441488265991
8,0.3901367783546448,1.0317165851593018,0.7617683410644531,0.9439213871955872,1.2281200885772705,0.2878512442111969,0.8770370483398438,0.7853577136993408,0.960066556930542,1.030556082725525
9,0.3892441987991333,0.9549283981323242,0.781006932258606,0.9562013745307922,1.1481379270553589,0.2771528959274292,0.7906771302223206,0.8336106538772583,0.9584026336669922,0.9378838539123535
10,0.3938632607460022,0.8938425183296204,0.794924259185791,0.9570200443267822,1.085878610610962,0.26721349358558655,0.711174488067627,0.8452578783035278,0.9767054915428162,0.8524637818336487
11,0.397257000207901,0.8287760019302368,0.8088415861129761,0.9639787077903748,1.0216848850250244,0.28914058208465576,0.6503366231918335,0.8635607361793518,0.9700499176979065,0.8022689819335938
12,0.36968767642974854,0.7751125693321228,0.8170282244682312,0.9664347171783447,0.9601811170578003,0.24621839821338654,0.6213549375534058,0.881863534450531,0.9750415682792664,0.7515695691108704
13,0.36915722489356995,0.7394460439682007,0.8252149224281311,0.9627507328987122,0.928118109703064,0.24646322429180145,0.6246567964553833,0.8452578783035278,0.9717137813568115,0.7551127672195435
14,0.3655673563480377,0.7171776294708252,0.8231682181358337,0.9615226984024048,0.9026490449905396,0.264702171087265,0.5392205119132996,0.8735440969467163,0.9767054915428162,0.678242027759552
15,0.37440240383148193,0.6959195137023926,0.813753604888916,0.9701187014579773,0.8836820125579834,0.2314879298210144,0.5721189379692078,0.8635607361793518,0.9750415682792664,0.6943821310997009
16,0.3829299509525299,0.6683821678161621,0.8297175765037537,0.9672533869743347,0.861530601978302,0.2716793715953827,0.509743869304657,0.861896812915802,0.9767054915428162,0.6522969007492065
17,0.3618755340576172,0.6357852220535278,0.8419975638389587,0.9709373712539673,0.8180139064788818,0.2564995288848877,0.5166343450546265,0.8718801736831665,0.9767054915428162,0.6515315771102905
