fold,retrieval_mode,topn,recall@1,recall@3,recall@5,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
0,centroid,1,0.9173419773095624,0.9756888168557536,0.9918962722852512,0.9162137580674283,0.9082239781809833,0.9109637472226082,0.9194834614626056,0.9173419773095624,0.9173320669818874
1,centroid,1,0.8872549019607843,0.9738562091503268,0.9934640522875817,0.8925287596341774,0.8793012112020819,0.8824193773578733,0.8937841028658986,0.8872549019607843,0.8877909759478895
2,centroid,1,0.8622950819672132,0.9655737704918033,0.9901639344262295,0.8557253907103171,0.8567302055322213,0.8542437065294847,0.8648802065967751,0.8622950819672132,0.8614807968712191
3,centroid,1,0.8642384105960265,0.9635761589403974,0.9900662251655629,0.8712408953418459,0.8563825162477673,0.8597020073522563,0.8705437321563685,0.8642384105960265,0.8631888901956699
4,centroid,1,0.891846921797005,0.9816971713810316,0.9916805324459235,0.8925579978759557,0.8860807614255014,0.8878897430567909,0.8943640133916545,0.891846921797005,0.8918501555618192
