fold,retrieval_mode,topn,label,precision,recall,f1_score,support
4,centroid,1,Alaris,0.88,0.8148148148148148,0.8461538461538461,27
4,centroid,1,Alcatras,0.7857142857142857,0.8461538461538461,0.8148148148148148,26
4,centroid,1,Braga,0.8787878787878788,0.7837837837837838,0.8285714285714286,37
4,centroid,1,Castor,0.725,0.9354838709677419,0.8169014084507042,31
4,centroid,1,Denom,0.9,0.972972972972973,0.935064935064935,37
4,centroid,1,Gemini,0.9130434782608695,0.7777777777777778,0.84,27
4,centroid,1,Hawk,0.96,0.96,0.96,25
4,centroid,1,Ilias,1.0,0.8214285714285714,0.9019607843137255,28
4,centroid,1,Mytikas,0.76,0.7037037037037037,0.7307692307692307,27
4,centroid,1,Nivalis,1.0,0.9545454545454546,0.9767441860465116,22
4,centroid,1,Ratikon,0.8666666666666667,0.9629629629629629,0.9122807017543859,27
4,centroid,1,Steel_Wheel,0.9722222222222222,1.0,0.9859154929577465,35
4,centroid,1,Triton,0.6875,0.8301886792452831,0.7521367521367521,53
4,centroid,1,Trius,0.7567567567567568,0.7,0.7272727272727273,40
4,centroid,1,Turbine,1.0,0.7037037037037037,0.8260869565217391,27
4,centroid,1,Vega,0.9444444444444444,0.9714285714285714,0.9577464788732394,35
4,centroid,1,Velorum,0.9824561403508771,0.9491525423728814,0.9655172413793104,59
4,centroid,1,Xtreme,0.9743589743589743,1.0,0.987012987012987,38
4,centroid,1,macro avg,0.888163935975721,0.871561180881226,0.8758305540052269,601
4,centroid,1,weighted avg,0.8832488415419515,0.8752079866888519,0.8754644507853623,601
